transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,counterparty_id
TX113124,CUST1228,2026-02-12 00:00:00,P2P,Credit,485.14,RU,CP1867
TX113125,CUST1202,2026-04-21 00:00:00,Cash Deposit,Credit,9443.57,CA,CP1956
TX113126,CUST1194,2026-03-24 00:00:00,ACH,Credit,5280.7,CA,CP2328
TX113127,CUST1004,2026-02-10 00:00:00,Wire,Debit,665.13,US,CP1352
TX113128,CUST1262,2026-07-31 00:00:00,ACH,Credit,5923.27,US,CP1441
TX113129,CUST1049,2026-01-15 00:00:00,Cash Deposit,Credit,18001.84,AE,CP1085
TX113130,CUST1003,2026-01-30 00:00:00,ACH,Credit,1581.46,MX,CP2202
TX113131,CUST1209,2026-07-08 00:00:00,Check,Debit,4050.29,US,CP1746
TX113132,CUST1249,2026-06-10 00:00:00,Card,Debit,1928.04,US,CP1909
TX113133,CUST1027,2026-07-10 00:00:00,Cash Deposit,Credit,1723.05,US,CP1427
TX113134,CUST1165,2026-08-17 00:00:00,Cash Deposit,Debit,1061.0,US,CP1962
TX113135,CUST1253,2026-08-24 00:00:00,Card,Credit,3892.64,US,CP2442
TX113136,CUST1173,2026-06-05 00:00:00,Wire,Debit,1810.4,US,CP2453
TX113137,CUST1111,2026-07-20 00:00:00,Check,Credit,1711.08,RU,CP1261
TX113138,CUST1031,2026-07-26 00:00:00,Card,Debit,188.47,GH,CP2015
TX113139,CUST1010,2026-08-26 00:00:00,Cash Deposit,Credit,970.82,US,CP2057
TX113140,CUST1293,2026-01-04 00:00:00,ACH,Credit,992.35,US,CP1683
TX113141,CUST1230,2026-06-13 00:00:00,Check,Credit,807.2,US,CP2054
TX113142,CUST1105,2026-04-16 00:00:00,Wire,Credit,391.65,CA,CP2278
TX113143,CUST1073,2026-05-13 00:00:00,ACH,Debit,937.58,US,CP1256
TX113144,CUST1282,2026-08-21 00:00:00,Wire,Credit,6496.5,US,CP1638
TX113145,CUST1299,2026-04-14 00:00:00,ACH,Credit,1320.42,US,CP1724
TX113146,CUST1213,2026-06-13 00:00:00,ACH,Credit,261.95,US,CP1439
TX113147,CUST1276,2026-03-25 00:00:00,Cash Deposit,Debit,273.24,AE,CP1479
TX113148,CUST1203,2026-07-24 00:00:00,ACH,Debit,1550.92,US,CP1953
TX113149,CUST1265,2026-01-05 00:00:00,Cash Deposit,Credit,2469.24,US,CP2293
TX113150,CUST1253,2026-04-13 00:00:00,P2P,Credit,1806.43,US,CP1753
TX113151,CUST1265,2026-06-27 00:00:00,P2P,Credit,2477.34,US,CP1947
TX113152,CUST1155,2026-07-16 00:00:00,P2P,Debit,959.94,US,CP1748
TX113153,CUST1022,2026-03-21 00:00:00,Card,Debit,2914.0,US,CP1262
TX113154,CUST1234,2026-08-14 00:00:00,Cash Deposit,Credit,2027.06,US,CP2012
TX113155,CUST1008,2026-07-03 00:00:00,Cash Withdrawal,Debit,212.47,US,CP1246
TX113156,CUST1217,2026-08-23 00:00:00,Cash Deposit,Debit,5516.37,CA,CP1364
TX113157,CUST1120,2026-08-24 00:00:00,Cash Withdrawal,Debit,2606.07,NG,CP1357
TX113158,CUST1092,2026-01-26 00:00:00,Cash Deposit,Debit,333.63,US,CP1562
TX113159,CUST1126,2026-07-17 00:00:00,ACH,Debit,1475.95,US,CP1797
TX113160,CUST1261,2026-07-12 00:00:00,P2P,Debit,1596.31,GH,CP2045
TX113161,CUST1122,2026-05-07 00:00:00,Cash Deposit,Credit,506.18,US,CP1870
TX113162,CUST1152,2026-08-01 00:00:00,ACH,Credit,813.67,US,CP2139
TX113163,CUST1179,2026-05-20 00:00:00,Card,Credit,3865.73,GB,CP1099
TX113164,CUST1188,2026-01-31 00:00:00,Wire,Credit,788.72,US,CP2302
TX113165,CUST1235,2026-08-10 00:00:00,ACH,Debit,1368.07,US,CP2387
TX113166,CUST1184,2026-02-18 00:00:00,Cash Deposit,Debit,1013.9,US,CP1299
TX113167,CUST1236,2026-03-01 00:00:00,Wire,Credit,713.24,US,CP1192
TX113168,CUST1175,2026-08-09 00:00:00,Cash Withdrawal,Debit,1045.25,AE,CP1308
TX113169,CUST1279,2026-05-28 00:00:00,P2P,Debit,2293.1,GB,CP1952
TX113170,CUST1204,2026-02-23 00:00:00,Wire,Credit,1547.74,US,CP1404
TX113171,CUST1202,2026-05-30 00:00:00,P2P,Credit,566.23,US,CP1862
TX113172,CUST1079,2026-04-19 00:00:00,Check,Debit,3401.05,MX,CP1549
TX113173,CUST1263,2026-05-31 00:00:00,Check,Credit,972.8,SG,CP2491
TX113174,CUST1171,2026-05-27 00:00:00,Cash Deposit,Debit,325.89,US,CP1001
TX113175,CUST1027,2026-03-14 00:00:00,Card,Debit,2097.77,US,CP1138
TX113176,CUST1045,2026-05-14 00:00:00,P2P,Credit,4795.94,US,CP1339
TX113177,CUST1007,2026-04-25 00:00:00,Cash Deposit,Credit,1341.95,US,CP1865
TX113178,CUST1224,2026-07-01 00:00:00,Wire,Credit,4321.13,US,CP1606
TX113179,CUST1135,2026-05-07 00:00:00,Wire,Credit,3452.9,US,CP2244
TX113180,CUST1231,2026-02-12 00:00:00,ACH,Debit,1200.34,MX,CP2487
TX113181,CUST1264,2026-07-18 00:00:00,ACH,Debit,3189.54,US,CP1532
TX113182,CUST1276,2026-07-22 00:00:00,ACH,Debit,788.08,RU,CP1680
TX113183,CUST1115,2026-08-30 00:00:00,ACH,Credit,1946.08,US,CP1887
TX113184,CUST1162,2026-02-09 00:00:00,Cash Withdrawal,Credit,394.68,US,CP1809
TX113185,CUST1033,2026-01-14 00:00:00,ACH,Credit,1344.0,US,CP1700
TX113186,CUST1018,2026-07-27 00:00:00,Card,Debit,1678.29,US,CP1488
TX113187,CUST1037,2026-07-19 00:00:00,Card,Credit,4173.1,CA,CP1387
TX113188,CUST1021,2026-01-05 00:00:00,Check,Credit,1168.76,NG,CP2405
TX113189,CUST1068,2026-05-02 00:00:00,Card,Debit,1173.8,RU,CP1722
TX113190,CUST1227,2026-04-07 00:00:00,P2P,Credit,17862.78,US,CP1596
TX113191,CUST1259,2026-06-11 00:00:00,ACH,Credit,1204.51,NG,CP1352
TX113192,CUST1137,2026-08-12 00:00:00,Cash Deposit,Debit,1940.19,US,CP2172
TX113193,CUST1100,2026-05-16 00:00:00,P2P,Credit,1558.64,AE,CP1573
TX113194,CUST1284,2026-09-05 00:00:00,Card,Credit,232.53,US,CP2208
TX113195,CUST1257,2026-07-21 00:00:00,Card,Credit,1010.96,US,CP1774
TX113196,CUST1102,2026-05-17 00:00:00,Check,Credit,3211.64,US,CP1499
TX113197,CUST1282,2026-04-12 00:00:00,ACH,Debit,5400.66,AE,CP1311
TX113198,CUST1220,2026-01-05 00:00:00,Check,Debit,1284.64,US,CP1169
TX113199,CUST1232,2026-04-10 00:00:00,Cash Deposit,Credit,3550.11,US,CP2257
TX113200,CUST1248,2026-05-02 00:00:00,ACH,Debit,389.05,GH,CP1708
TX113201,CUST1277,2026-05-18 00:00:00,ACH,Debit,997.49,US,CP1791
TX113202,CUST1239,2026-07-15 20:00:00,ACH,Debit,8531.65,US,CP1734
TX113203,CUST1076,2026-08-31 00:00:00,P2P,Debit,873.63,US,CP2078
TX113204,CUST1193,2026-06-12 00:00:00,ACH,Credit,994.05,US,CP1285
TX113205,CUST1058,2026-04-16 00:00:00,P2P,Credit,576.69,MX,CP2269
TX113206,CUST1216,2026-08-03 00:00:00,Check,Credit,5647.2,GB,CP1115
TX113207,CUST1072,2026-04-17 00:00:00,Cash Withdrawal,Credit,1514.15,CA,CP1496
TX113208,CUST1081,2026-02-03 00:00:00,Wire,Credit,1635.44,GB,CP1655
TX113209,CUST1005,2026-05-07 00:00:00,Wire,Debit,3138.91,US,CP1148
TX113210,CUST1086,2026-03-16 00:00:00,Wire,Credit,591.97,MX,CP1395
TX113211,CUST1279,2026-09-07 00:00:00,Cash Deposit,Debit,3397.69,US,CP1784
TX113212,CUST1230,2026-08-24 00:00:00,P2P,Debit,293.91,US,CP1360
TX113213,CUST1061,2026-02-10 00:00:00,Card,Credit,814.99,SY,CP2319
TX113214,CUST1264,2026-07-12 00:00:00,Wire,Debit,3328.53,US,CP2422
TX113215,CUST1189,2026-05-30 00:00:00,Card,Credit,157.71,US,CP2009
TX113216,CUST1143,2026-07-26 00:00:00,Card,Credit,244.83,US,CP2282
TX113217,CUST1085,2026-06-02 00:00:00,Wire,Debit,1016.3,US,CP2489
TX113218,CUST1240,2026-08-08 00:00:00,Cash Withdrawal,Debit,3338.94,RU,CP1168
TX113219,CUST1161,2026-08-11 00:00:00,Cash Deposit,Debit,2721.27,US,CP2162
TX113220,CUST1280,2026-03-28 00:00:00,Check,Credit,2653.69,GB,CP2324
TX113221,CUST1130,2026-03-29 00:00:00,ACH,Credit,571.3,US,CP2224
TX113222,CUST1227,2026-02-08 00:00:00,Cash Deposit,Debit,958.74,US,CP1253
TX113223,CUST1216,2026-06-03 00:00:00,Cash Withdrawal,Debit,1207.56,US,CP2220
TX113224,CUST1066,2026-08-07 00:00:00,Check,Debit,2753.0,GB,CP1205
TX113225,CUST1060,2026-03-05 00:00:00,Check,Credit,1558.56,US,CP1382
TX113226,CUST1167,2026-05-27 00:00:00,Cash Withdrawal,Credit,823.04,US,CP1416
TX113227,CUST1086,2026-04-08 00:00:00,Card,Credit,554.94,SG,CP1637
TX113228,CUST1245,2026-05-22 00:00:00,Wire,Credit,2026.73,CA,CP2007
TX113229,CUST1041,2026-01-19 00:00:00,ACH,Credit,1472.07,RU,CP2182
TX113230,CUST1246,2026-05-01 00:00:00,Cash Deposit,Debit,561.1,NG,CP2175
TX113231,CUST1097,2026-03-11 00:00:00,ACH,Credit,1672.57,GH,CP2069
TX113232,CUST1063,2026-03-11 00:00:00,Wire,Debit,897.36,GH,CP1843
TX113233,CUST1250,2026-04-08 00:00:00,Cash Withdrawal,Debit,7478.19,US,CP2157
TX113234,CUST1032,2026-03-18 00:00:00,Wire,Credit,452.28,AE,CP2115
TX113235,CUST1289,2026-03-16 00:00:00,Cash Deposit,Credit,690.84,US,CP1034
TX113236,CUST1199,2026-03-12 00:00:00,P2P,Debit,1267.63,NG,CP1084
TX113237,CUST1004,2026-04-14 00:00:00,Card,Credit,324.35,US,CP1906
TX113238,CUST1110,2026-02-03 00:00:00,Cash Withdrawal,Credit,429.38,GB,CP1819
TX113239,CUST1253,2026-03-14 00:00:00,Card,Debit,313.17,US,CP1986
TX113240,CUST1030,2026-02-02 00:00:00,P2P,Credit,554.84,US,CP1463
TX113241,CUST1220,2026-03-05 00:00:00,Card,Credit,836.88,MX,CP1307
TX113242,CUST1150,2026-06-24 00:00:00,Card,Credit,11800.57,US,CP2115
TX113243,CUST1023,2026-03-27 00:00:00,Card,Credit,5417.17,CA,CP1094
TX113244,CUST1171,2026-05-08 00:00:00,ACH,Credit,293.53,CA,CP1051
TX113245,CUST1048,2026-06-17 00:00:00,P2P,Credit,490.44,AE,CP2393
TX113246,CUST1128,2026-05-31 00:00:00,Wire,Debit,4314.11,US,CP2050
TX113247,CUST1259,2026-06-05 00:00:00,ACH,Credit,762.5,US,CP1085
TX113248,CUST1217,2026-09-07 00:00:00,Card,Debit,1939.99,US,CP2443
TX113249,CUST1058,2026-09-02 00:00:00,P2P,Credit,1416.76,US,CP1620
TX113250,CUST1183,2026-06-11 00:00:00,P2P,Credit,6204.16,US,CP1551
TX113251,CUST1272,2026-02-04 00:00:00,Check,Debit,7326.82,US,CP2080
TX113252,CUST1090,2026-04-09 00:00:00,Wire,Debit,4001.54,US,CP2223
TX113253,CUST1161,2026-07-21 00:00:00,ACH,Credit,1483.91,US,CP1440
TX113254,CUST1132,2026-04-10 00:00:00,ACH,Debit,1698.24,US,CP2278
TX113255,CUST1295,2026-01-21 00:00:00,P2P,Debit,1723.15,GB,CP1587
TX113256,CUST1207,2026-08-30 00:00:00,P2P,Credit,1403.07,US,CP1080
TX113257,CUST1151,2026-02-26 00:00:00,ACH,Credit,226.65,GB,CP2273
TX113258,CUST1277,2026-07-19 00:00:00,ACH,Debit,680.35,US,CP1797
TX113259,CUST1039,2026-01-05 00:00:00,P2P,Debit,268.57,US,CP1504
TX113260,CUST1263,2026-08-29 00:00:00,Cash Deposit,Debit,1367.46,SG,CP1160
TX113261,CUST1181,2026-05-05 00:00:00,ACH,Debit,2322.07,AE,CP1508
TX113262,CUST1090,2026-07-07 00:00:00,Cash Deposit,Debit,2432.45,US,CP2314
TX113263,CUST1133,2026-01-04 00:00:00,P2P,Credit,450.58,US,CP2456
TX113264,CUST1018,2026-06-20 00:00:00,ACH,Credit,3306.67,SG,CP1638
TX113265,CUST1021,2026-01-17 00:00:00,Cash Deposit,Debit,325.53,US,CP2056
TX113266,CUST1056,2026-01-29 00:00:00,Check,Debit,1814.41,US,CP1728
TX113267,CUST1245,2026-06-11 00:00:00,ACH,Debit,1139.2,GB,CP2172
TX113268,CUST1290,2026-03-19 00:00:00,Check,Credit,1106.29,US,CP1649
TX113269,CUST1269,2026-06-12 00:00:00,ACH,Debit,3031.8,US,CP1992
TX113270,CUST1192,2026-04-30 00:00:00,Cash Deposit,Debit,3712.3,US,CP2313
TX113271,CUST1289,2026-01-24 00:00:00,Card,Debit,602.19,US,CP1738
TX113272,CUST1083,2026-04-04 00:00:00,ACH,Debit,1191.24,US,CP1008
TX113273,CUST1193,2026-06-05 00:00:00,Card,Credit,1268.46,AE,CP1344
TX113274,CUST1052,2026-03-09 00:00:00,Wire,Debit,2352.25,US,CP1361
TX113275,CUST1174,2026-04-17 00:00:00,Cash Deposit,Debit,211.58,IR,CP2152
TX113276,CUST1031,2026-05-25 00:00:00,P2P,Credit,306.93,GB,CP2009
TX113277,CUST1058,2026-08-06 00:00:00,Card,Debit,14533.28,US,CP1403
TX113278,CUST1225,2026-08-09 00:00:00,ACH,Credit,2818.15,US,CP2166
TX113279,CUST1289,2026-05-25 00:00:00,ACH,Debit,1381.78,US,CP1739
TX113280,CUST1017,2026-06-01 00:00:00,Cash Withdrawal,Credit,1211.17,GB,CP1913
TX113281,CUST1220,2026-05-12 00:00:00,Wire,Credit,1230.19,CA,CP1779
TX113282,CUST1255,2026-01-30 00:00:00,ACH,Debit,425.5,CA,CP1019
TX113283,CUST1200,2026-09-05 00:00:00,Cash Deposit,Debit,906.46,US,CP1334
TX113284,CUST1107,2026-05-04 00:00:00,Check,Credit,1148.94,US,CP1544
TX113285,CUST1208,2026-03-11 00:00:00,Card,Credit,719.34,US,CP1726
TX113286,CUST1014,2026-04-13 00:00:00,Check,Credit,649.7,CA,CP1505
TX113287,CUST1252,2026-04-24 00:00:00,Wire,Debit,49234.28,RU,CP1477
TX113288,CUST1270,2026-07-17 00:00:00,Cash Deposit,Debit,27013.34,SG,CP1470
TX113289,CUST1102,2026-07-13 00:00:00,ACH,Credit,3045.44,US,CP2098
TX113290,CUST1119,2026-04-18 00:00:00,Card,Debit,386.77,US,CP1190
TX113291,CUST1033,2026-07-01 00:00:00,Cash Withdrawal,Debit,807.85,MX,CP1605
TX113292,CUST1204,2026-08-03 00:00:00,Card,Credit,1630.78,NG,CP2487
TX113293,CUST1297,2026-01-11 00:00:00,Cash Deposit,Debit,690.03,US,CP1386
TX113294,CUST1077,2026-05-22 00:00:00,Cash Deposit,Credit,2346.54,US,CP1798
TX113295,CUST1009,2026-01-04 00:00:00,Card,Debit,10700.05,US,CP1243
TX113296,CUST1046,2026-05-04 00:00:00,ACH,Credit,116.79,US,CP1230
TX113297,CUST1081,2026-03-11 00:00:00,Card,Credit,4008.95,AE,CP1516
TX113298,CUST1240,2026-03-26 00:00:00,P2P,Debit,1340.55,US,CP1781
TX113299,CUST1147,2026-08-31 00:00:00,Wire,Credit,316.51,US,CP1319
TX113300,CUST1000,2026-03-07 00:00:00,Card,Credit,599.14,CA,CP1673
TX113301,CUST1012,2026-01-17 00:00:00,ACH,Debit,94.0,US,CP1854
TX113302,CUST1051,2026-08-26 00:00:00,Check,Credit,332.5,MX,CP1227
TX113303,CUST1093,2026-01-06 00:00:00,Wire,Credit,7164.69,US,CP1830
TX113304,CUST1041,2026-03-25 00:00:00,Cash Deposit,Debit,396.15,US,CP2298
TX113305,CUST1261,2026-08-19 00:00:00,Cash Deposit,Debit,139.97,AE,CP1255
TX113306,CUST1145,2026-01-20 00:00:00,ACH,Debit,1842.8,GH,CP1265
TX113307,CUST1187,2026-02-05 00:00:00,Cash Deposit,Debit,5267.08,US,CP1010
TX113308,CUST1298,2026-05-15 00:00:00,Wire,Credit,6239.55,CA,CP2323
TX113309,CUST1175,2026-03-21 00:00:00,P2P,Credit,273.12,US,CP1363
TX113310,CUST1018,2026-04-04 00:00:00,ACH,Credit,573.8,US,CP2180
TX113311,CUST1005,2026-08-04 00:00:00,ACH,Debit,1015.13,US,CP2367
TX113312,CUST1045,2026-03-27 00:00:00,Cash Deposit,Debit,2196.69,US,CP1768
TX113313,CUST1128,2026-04-10 00:00:00,Check,Debit,463.45,US,CP1679
TX113314,CUST1078,2026-03-01 00:00:00,ACH,Debit,2527.83,US,CP1538
TX113315,CUST1036,2026-01-12 00:00:00,ACH,Credit,4150.38,SG,CP1469
TX113316,CUST1076,2026-05-19 00:00:00,P2P,Debit,1066.38,SG,CP2470
TX113317,CUST1116,2026-04-15 00:00:00,P2P,Credit,2143.65,US,CP2310
TX113318,CUST1106,2026-01-14 00:00:00,Check,Credit,6178.71,CA,CP1339
TX113319,CUST1116,2026-07-02 00:00:00,P2P,Credit,969.93,CA,CP1094
TX113320,CUST1003,2026-06-06 00:00:00,Check,Debit,4118.55,US,CP1602
TX113321,CUST1127,2026-02-09 00:00:00,P2P,Credit,803.79,US,CP1766
TX113322,CUST1052,2026-05-03 00:00:00,Cash Withdrawal,Credit,1360.94,US,CP1401
TX113323,CUST1094,2026-03-08 00:00:00,Card,Debit,1242.95,US,CP2110
TX113324,CUST1298,2026-08-09 00:00:00,P2P,Credit,958.97,US,CP2498
TX113325,CUST1234,2026-03-25 00:00:00,P2P,Credit,2008.74,NG,CP2213
TX113326,CUST1252,2026-08-13 00:00:00,P2P,Debit,1766.6,US,CP1437
TX113327,CUST1138,2026-01-03 00:00:00,P2P,Credit,1314.74,MX,CP1265
TX113328,CUST1152,2026-05-16 00:00:00,Check,Credit,1588.37,GB,CP2470
TX113329,CUST1272,2026-06-21 00:00:00,P2P,Credit,2420.41,US,CP1139
TX113330,CUST1260,2026-03-23 00:00:00,Wire,Debit,405.39,GB,CP1912
TX113331,CUST1103,2026-01-24 00:00:00,Wire,Credit,461.21,US,CP2404
TX113332,CUST1144,2026-01-19 00:00:00,Card,Credit,1200.6,US,CP1097
TX113333,CUST1043,2026-02-24 00:00:00,Check,Debit,2506.51,US,CP2204
TX113334,CUST1022,2026-02-11 00:00:00,ACH,Credit,499.9,US,CP2349
TX113335,CUST1106,2026-04-22 00:00:00,Check,Debit,2345.24,SG,CP1699
TX113336,CUST1111,2026-02-19 00:00:00,Cash Deposit,Debit,792.1,US,CP1249
TX113337,CUST1261,2026-07-09 00:00:00,ACH,Debit,974.92,US,CP1897
TX113338,CUST1251,2026-07-08 00:00:00,Card,Debit,2285.46,SG,CP1161
TX113339,CUST1107,2026-01-21 00:00:00,Check,Credit,1297.12,SY,CP1008
TX113340,CUST1291,2026-03-10 00:00:00,Wire,Credit,796.25,SG,CP2259
TX113341,CUST1246,2026-08-30 00:00:00,Check,Credit,2226.06,US,CP1566
TX113342,CUST1184,2026-04-06 00:00:00,P2P,Debit,1480.08,US,CP1575
TX113343,CUST1207,2026-05-07 00:00:00,P2P,Credit,580.31,US,CP1903
TX113344,CUST1127,2026-02-28 00:00:00,Cash Deposit,Credit,94.69,CA,CP1115
TX113345,CUST1077,2026-02-11 00:00:00,Cash Withdrawal,Credit,5117.78,US,CP1794
TX113346,CUST1024,2026-02-20 00:00:00,Cash Deposit,Credit,8317.12,IR,CP1947
TX113347,CUST1057,2026-02-14 00:00:00,ACH,Credit,1321.85,US,CP1169
TX113348,CUST1139,2026-05-05 00:00:00,Card,Debit,1747.32,RU,CP1641
TX113349,CUST1033,2026-05-15 00:00:00,Cash Withdrawal,Debit,242.89,US,CP1405
TX113350,CUST1015,2026-05-20 00:00:00,P2P,Debit,2693.74,US,CP1242
TX113351,CUST1134,2026-01-23 00:00:00,ACH,Credit,3370.34,US,CP1695
TX113352,CUST1171,2026-07-29 00:00:00,Card,Credit,695.04,CA,CP1958
TX113353,CUST1208,2026-02-10 00:00:00,Cash Deposit,Debit,1285.37,US,CP1890
TX113354,CUST1101,2026-02-23 00:00:00,Cash Deposit,Credit,11971.39,US,CP1554
TX113355,CUST1088,2026-08-27 00:00:00,Wire,Credit,380.82,US,CP1001
TX113356,CUST1021,2026-02-01 00:00:00,Check,Credit,390.51,SY,CP1062
TX113357,CUST1286,2026-08-07 00:00:00,Wire,Credit,1083.2,US,CP2489
TX113358,CUST1212,2026-06-15 00:00:00,Check,Credit,988.08,US,CP1795
TX113359,CUST1004,2026-06-03 00:00:00,Wire,Debit,445.02,US,CP1005
TX113360,CUST1284,2026-04-12 00:00:00,ACH,Debit,1305.41,US,CP2334
TX113361,CUST1235,2026-07-07 00:00:00,Cash Withdrawal,Credit,689.16,US,CP1304
TX113362,CUST1107,2026-08-06 00:00:00,Card,Credit,4278.66,SG,CP1313
TX113363,CUST1051,2026-01-28 00:00:00,Check,Debit,4296.08,GB,CP1014
TX113364,CUST1296,2026-03-08 00:00:00,ACH,Credit,7378.88,US,CP1230
TX113365,CUST1299,2026-03-10 00:00:00,P2P,Debit,9783.3,US,CP1615
TX113366,CUST1142,2026-03-13 00:00:00,P2P,Debit,1036.7,US,CP1018
TX113367,CUST1029,2026-01-04 00:00:00,Cash Deposit,Credit,8299.6,US,CP2067
TX113368,CUST1104,2026-02-23 00:00:00,Check,Debit,6402.31,RU,CP1747
TX113369,CUST1276,2026-05-26 00:00:00,ACH,Credit,3857.85,SY,CP2071
TX113370,CUST1277,2026-09-05 00:00:00,P2P,Debit,3443.25,US,CP2367
TX113371,CUST1120,2026-01-02 00:00:00,P2P,Debit,408.25,US,CP1276
TX113372,CUST1087,2026-02-07 00:00:00,Cash Deposit,Credit,4296.53,US,CP2178
TX113373,CUST1085,2026-01-27 00:00:00,Check,Credit,2793.39,US,CP1449
TX113374,CUST1252,2026-06-30 00:00:00,ACH,Credit,609.38,SG,CP2350
TX113375,CUST1012,2026-09-07 00:00:00,Wire,Credit,2446.68,SG,CP2024
TX113376,CUST1181,2026-03-20 00:00:00,Cash Withdrawal,Credit,866.26,US,CP1322
TX113377,CUST1065,2026-01-23 00:00:00,P2P,Debit,1709.5,US,CP1126
TX113378,CUST1146,2026-07-31 00:00:00,P2P,Credit,1916.01,US,CP1388
TX113379,CUST1114,2026-09-04 00:00:00,Check,Debit,741.22,IR,CP1222
TX113380,CUST1184,2026-02-27 00:00:00,Cash Deposit,Credit,1451.22,US,CP1604
TX113381,CUST1280,2026-05-15 00:00:00,Card,Credit,731.69,US,CP1370
TX113382,CUST1155,2026-07-15 08:00:00,ACH,Debit,17947.19,RU,CP1555
TX113383,CUST1290,2026-05-02 00:00:00,P2P,Debit,1352.81,NG,CP2192
TX113384,CUST1165,2026-04-11 00:00:00,Cash Withdrawal,Debit,15005.44,US,CP1019
TX113385,CUST1023,2026-02-02 00:00:00,Wire,Credit,795.0,US,CP2137
TX113386,CUST1261,2026-07-23 00:00:00,Wire,Debit,1016.34,AE,CP1046
TX113387,CUST1168,2026-04-09 00:00:00,Cash Deposit,Credit,272.92,US,CP2232
TX113388,CUST1293,2026-02-23 00:00:00,ACH,Credit,315.17,GB,CP1357
TX113389,CUST1009,2026-03-29 00:00:00,Card,Credit,807.44,CA,CP1223
TX113390,CUST1259,2026-05-03 00:00:00,Cash Deposit,Credit,2025.11,US,CP1660
TX113391,CUST1031,2026-06-23 00:00:00,ACH,Debit,198.54,US,CP1836
TX113392,CUST1020,2026-04-08 00:00:00,ACH,Debit,418.18,GH,CP2391
TX113393,CUST1184,2026-09-03 00:00:00,Check,Credit,4893.91,SG,CP1391
TX113394,CUST1015,2026-01-14 00:00:00,Cash Deposit,Debit,7037.07,US,CP2298
TX113395,CUST1158,2026-03-23 00:00:00,Cash Deposit,Credit,1092.85,US,CP1287
TX113396,CUST1277,2026-04-04 00:00:00,Card,Debit,3006.18,RU,CP2281
TX113397,CUST1270,2026-01-07 00:00:00,Card,Credit,402.06,US,CP1425
TX113398,CUST1220,2026-01-10 00:00:00,P2P,Credit,9264.96,US,CP1130
TX113399,CUST1271,2026-08-30 00:00:00,ACH,Credit,1479.57,CA,CP1581
TX113400,CUST1274,2026-03-15 00:00:00,P2P,Credit,4525.87,US,CP1435
TX113401,CUST1047,2026-05-01 00:00:00,Card,Credit,1399.54,US,CP1152
TX113402,CUST1010,2026-05-14 00:00:00,ACH,Credit,991.13,US,CP2256
TX113403,CUST1190,2026-04-13 00:00:00,Wire,Credit,220.57,US,CP2160
TX113404,CUST1221,2026-03-03 00:00:00,P2P,Debit,870.72,US,CP2339
TX113405,CUST1241,2026-07-09 00:00:00,Cash Deposit,Debit,28839.53,GB,CP1407
TX113406,CUST1039,2026-08-06 00:00:00,Cash Deposit,Credit,2726.65,IR,CP1753
TX113407,CUST1231,2026-06-10 00:00:00,Card,Credit,3311.74,GB,CP1477
TX113408,CUST1082,2026-07-03 00:00:00,Wire,Debit,1534.88,US,CP1319
TX113409,CUST1170,2026-05-15 00:00:00,ACH,Debit,1747.75,US,CP2423
TX113410,CUST1299,2026-01-31 00:00:00,Card,Debit,4530.89,US,CP1318
TX113411,CUST1153,2026-02-05 00:00:00,ACH,Credit,670.08,SG,CP1042
TX113412,CUST1232,2026-06-23 00:00:00,Card,Credit,691.43,US,CP1342
TX113413,CUST1171,2026-07-19 00:00:00,Cash Deposit,Debit,2362.98,US,CP1752
TX113414,CUST1277,2026-03-17 00:00:00,ACH,Debit,2297.68,US,CP1988
TX113415,CUST1123,2026-03-03 00:00:00,Card,Debit,1087.1,US,CP1790
TX113416,CUST1014,2026-06-13 00:00:00,Cash Deposit,Credit,2270.25,CA,CP1584
TX113417,CUST1169,2026-06-01 00:00:00,Cash Deposit,Debit,2535.8,US,CP1891
TX113418,CUST1062,2026-07-07 00:00:00,ACH,Credit,1240.24,US,CP1703
TX113419,CUST1267,2026-02-17 00:00:00,Check,Credit,1620.36,US,CP1598
TX113420,CUST1286,2026-03-09 00:00:00,Card,Debit,1889.9,AE,CP1034
TX113421,CUST1104,2026-02-27 00:00:00,Wire,Credit,1215.41,GB,CP1413
TX113422,CUST1252,2026-03-03 00:00:00,ACH,Debit,1316.4,US,CP2411
TX113423,CUST1132,2026-06-06 00:00:00,Check,Debit,2026.07,GB,CP1827
TX113424,CUST1282,2026-07-27 00:00:00,Cash Deposit,Debit,275.81,US,CP1502
TX113425,CUST1131,2026-07-06 00:00:00,Card,Credit,1022.85,GH,CP1041
TX113426,CUST1230,2026-06-19 00:00:00,ACH,Debit,1614.58,MX,CP1829
TX113427,CUST1259,2026-08-31 00:00:00,P2P,Debit,1935.92,CA,CP2497
TX113428,CUST1115,2026-07-03 00:00:00,Wire,Credit,2559.28,SG,CP2356
TX113429,CUST1073,2026-06-20 00:00:00,Wire,Credit,744.53,US,CP1777
TX113430,CUST1149,2026-07-30 00:00:00,Card,Credit,3361.58,US,CP2358
TX113431,CUST1131,2026-06-09 00:00:00,ACH,Credit,3485.25,CA,CP2463
TX113432,CUST1107,2026-03-25 00:00:00,Cash Deposit,Debit,1329.01,US,CP1049
TX113433,CUST1225,2026-05-30 00:00:00,P2P,Credit,477.4,RU,CP1150
TX113434,CUST1139,2026-01-21 00:00:00,ACH,Debit,904.38,US,CP2013
