transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,counterparty_id,customer_name,customer_type,country,occupation_industry,kyc_risk,pep_flag,expected_monthly_volume,account_open_date,month,is_cross_border,is_high_risk_country,is_cash,is_wire
TX111198,CUST1218,2026-08-23 00:00:00,P2P,Credit,1192.7,US,CP2369,Customer 219,Individual,US,Hospitality,Low,0,4058.67,2021-05-31,2026-08,0,0,0,0
TX111199,CUST1263,2026-06-10 00:00:00,Card,Credit,225.25,US,CP2395,Customer 264,Individual,US,Construction,Low,0,8218.85,2020-04-16,2026-06,0,0,0,0
TX111200,CUST1267,2026-06-21 00:00:00,Check,Debit,4240.55,US,CP1388,Customer 268,Individual,US,Technology,Low,0,5688.63,2021-04-02,2026-06,0,0,0,0
TX111201,CUST1139,2026-07-16 00:00:00,Cash Deposit,Credit,2670.37,US,CP1733,Customer 140,Business,US,Hospitality,Low,1,3891.09,2020-05-08,2026-07,0,0,1,0
TX111202,CUST1267,2026-08-10 00:00:00,Wire,Credit,2475.36,US,CP2029,Customer 268,Individual,US,Technology,Low,0,5688.63,2021-04-02,2026-08,0,0,0,1
TX111203,CUST1296,2026-08-04 00:00:00,ACH,Credit,2357.7,US,CP1666,Customer 297,Business,US,Construction,Low,0,1858.09,2021-05-04,2026-08,0,0,0,0
TX111204,CUST1035,2026-07-13 00:00:00,ACH,Credit,4149.67,US,CP1671,Customer 36,Individual,US,Healthcare,Low,0,6589.27,2019-05-09,2026-07,0,0,0,0
TX111205,CUST1096,2026-09-05 00:00:00,P2P,Debit,874.89,AE,CP2028,Customer 97,Individual,GB,Healthcare,Medium,0,3929.85,2022-02-23,2026-09,1,0,0,0
TX111206,CUST1020,2026-02-12 00:00:00,Cash Withdrawal,Credit,2963.68,NG,CP1687,Customer 21,Individual,SG,Construction,High,0,2219.49,2021-09-08,2026-02,1,0,1,0
TX111207,CUST1092,2026-08-08 00:00:00,Card,Credit,20540.49,US,CP1828,Customer 93,Individual,CA,Healthcare,Low,0,6579.05,2024-02-07,2026-08,0,0,0,0
TX111208,CUST1084,2026-07-17 00:00:00,Check,Debit,6892.75,SG,CP1421,Customer 85,Business,US,Student,Low,0,3271.85,2019-03-28,2026-07,1,0,0,0
TX111209,CUST1203,2026-05-19 00:00:00,Cash Deposit,Credit,1947.98,GB,CP2335,Customer 204,Individual,US,Consulting,Low,0,7858.05,2021-12-20,2026-05,1,0,1,0
TX111210,CUST1267,2026-08-06 00:00:00,ACH,Debit,276.77,GH,CP1776,Customer 268,Individual,US,Technology,Low,0,5688.63,2021-04-02,2026-08,1,0,0,0
TX111211,CUST1146,2026-06-21 00:00:00,Cash Deposit,Credit,99.2,AE,CP1294,Customer 147,Individual,GB,Logistics,Medium,0,16764.09,2023-12-03,2026-06,1,0,1,0
TX111212,CUST1014,2026-06-06 00:00:00,Cash Deposit,Credit,835.47,MX,CP1326,Customer 15,Individual,US,Student,Low,0,1631.94,2021-10-11,2026-06,1,0,1,0
TX111213,CUST1082,2026-03-30 00:00:00,Cash Withdrawal,Credit,2590.97,US,CP1690,Customer 83,Individual,US,Consulting,Low,0,3865.17,2020-10-02,2026-03,0,0,1,0
TX111214,CUST1175,2026-01-17 00:00:00,Cash Deposit,Credit,917.37,US,CP1208,Customer 176,Individual,CA,Construction,Low,0,5904.23,2020-10-30,2026-01,0,0,1,0
TX111215,CUST1157,2026-09-02 00:00:00,ACH,Debit,2113.68,US,CP1887,Customer 158,Individual,US,Logistics,High,0,2606.46,2021-10-28,2026-09,0,0,0,0
TX111216,CUST1170,2026-02-12 00:00:00,P2P,Debit,2555.42,US,CP1134,Customer 171,Individual,US,Retail,Low,0,2086.3,2023-07-29,2026-02,0,0,0,0
TX111217,CUST1191,2026-09-01 00:00:00,ACH,Debit,3825.97,IR,CP2173,Customer 192,Individual,US,Hospitality,Low,0,5987.25,2024-10-26,2026-09,1,1,0,0
TX111218,CUST1296,2026-02-04 00:00:00,Cash Deposit,Debit,5826.29,US,CP1542,Customer 297,Business,US,Construction,Low,0,1858.09,2021-05-04,2026-02,0,0,1,0
TX111219,CUST1093,2026-06-26 00:00:00,Wire,Debit,2173.37,RU,CP1649,Customer 94,Individual,GB,Finance,Low,0,1624.44,2023-08-18,2026-06,1,1,0,1
TX111220,CUST1207,2026-07-25 00:00:00,P2P,Debit,978.38,GH,CP1942,Customer 208,Business,US,Logistics,High,0,5243.57,2025-04-24,2026-07,1,0,0,0
TX111221,CUST1247,2026-02-27 00:00:00,Wire,Debit,1103.96,SG,CP2096,Customer 248,Individual,US,Healthcare,Low,0,3377.17,2019-07-27,2026-02,1,0,0,1
TX111222,CUST1293,2026-06-14 00:00:00,ACH,Debit,619.24,US,CP2387,Customer 294,Individual,US,Consulting,Low,0,7339.11,2022-08-26,2026-06,0,0,0,0
TX111223,CUST1224,2026-05-21 00:00:00,Wire,Credit,29414.03,CA,CP1647,Customer 225,Individual,US,Logistics,Low,0,10228.77,2020-01-28,2026-05,1,0,0,1
TX111224,CUST1003,2026-05-12 00:00:00,Check,Debit,3989.26,US,CP2467,Customer 4,Individual,GB,Consulting,Low,0,11785.2,2021-11-07,2026-05,0,0,0,0
TX111225,CUST1225,2026-06-21 00:00:00,Card,Credit,3317.04,US,CP2088,Customer 226,Individual,CA,Hospitality,Medium,0,1986.84,2021-06-07,2026-06,0,0,0,0
TX111226,CUST1266,2026-05-02 00:00:00,Check,Credit,352.43,US,CP1121,Customer 267,Business,US,Student,Medium,0,15096.05,2020-06-08,2026-05,0,0,0,0
TX111227,CUST1198,2026-07-23 00:00:00,Cash Withdrawal,Debit,398.03,IR,CP1785,Customer 199,Business,US,Consulting,Medium,0,3310.74,2025-04-04,2026-07,1,1,1,0
TX111228,CUST1263,2026-08-04 00:00:00,Cash Deposit,Debit,1858.37,AE,CP1267,Customer 264,Individual,US,Construction,Low,0,8218.85,2020-04-16,2026-08,1,0,1,0
TX111229,CUST1069,2026-06-11 00:00:00,ACH,Credit,2883.59,US,CP2184,Customer 70,Individual,US,Consulting,Low,0,706.45,2024-07-10,2026-06,0,0,0,0
TX111230,CUST1239,2026-03-14 00:00:00,ACH,Debit,2961.9,GH,CP2065,Customer 240,Business,US,Hospitality,Low,0,10199.31,2021-04-24,2026-03,1,0,0,0
TX111231,CUST1211,2026-07-19 00:00:00,Card,Credit,7026.31,US,CP1629,Customer 212,Individual,NG,Healthcare,Medium,0,25396.35,2021-02-20,2026-07,0,0,0,0
TX111232,CUST1112,2026-03-08 00:00:00,Cash Withdrawal,Credit,2741.89,US,CP1394,Customer 113,Individual,MX,Construction,Medium,0,5403.11,2023-02-17,2026-03,0,0,1,0
TX111233,CUST1052,2026-07-13 00:00:00,Cash Deposit,Debit,1177.79,US,CP1580,Customer 53,Individual,US,Retail,Medium,0,2972.5,2021-09-11,2026-07,0,0,1,0
TX111234,CUST1107,2026-09-03 00:00:00,Cash Deposit,Credit,1315.69,AE,CP2299,Customer 108,Individual,NG,Education,High,0,5757.04,2019-08-11,2026-09,1,0,1,0
TX111235,CUST1042,2026-06-13 00:00:00,ACH,Debit,3391.79,US,CP1587,Customer 43,Individual,GB,Education,High,0,4528.75,2020-01-03,2026-06,0,0,0,0
TX111236,CUST1188,2026-03-05 00:00:00,P2P,Debit,5330.78,RU,CP2195,Customer 189,Individual,MX,Healthcare,Low,0,7821.06,2022-08-31,2026-03,1,1,0,0
TX111237,CUST1151,2026-01-29 00:00:00,Wire,Credit,6226.86,NG,CP1197,Customer 152,Individual,CA,Logistics,Medium,0,8634.68,2023-06-07,2026-01,1,0,0,1
TX111238,CUST1114,2026-04-05 00:00:00,ACH,Debit,3007.93,MX,CP1680,Customer 115,Individual,US,Retail,Low,0,2799.4,2020-08-22,2026-04,1,0,0,0
TX111239,CUST1051,2026-07-04 00:00:00,Card,Debit,14438.96,GB,CP2237,Customer 52,Individual,US,Healthcare,Low,0,1142.53,2024-02-20,2026-07,1,0,0,0
TX111240,CUST1143,2026-06-18 00:00:00,P2P,Debit,893.09,US,CP1605,Customer 144,Business,AE,Technology,Low,0,4208.04,2021-01-20,2026-06,0,0,0,0
TX111241,CUST1038,2026-04-28 00:00:00,ACH,Debit,2195.43,US,CP1993,Customer 39,Business,US,Technology,Low,0,11058.56,2020-09-21,2026-04,0,0,0,0
TX111242,CUST1196,2026-02-18 00:00:00,Wire,Debit,671.87,US,CP2368,Customer 197,Individual,AE,Hospitality,Low,0,2323.17,2024-09-26,2026-02,0,0,0,1
TX111243,CUST1177,2026-07-19 00:00:00,ACH,Debit,1141.29,US,CP1948,Customer 178,Individual,US,Construction,Low,0,3202.41,2025-02-26,2026-07,0,0,0,0
TX111244,CUST1189,2026-07-04 00:00:00,Card,Debit,9688.95,GB,CP1869,Customer 190,Individual,AE,Technology,Low,0,10978.17,2021-08-03,2026-07,1,0,0,0
TX111245,CUST1292,2026-01-28 00:00:00,P2P,Credit,411.76,US,CP1506,Customer 293,Individual,MX,Logistics,Low,0,4220.81,2021-11-14,2026-01,0,0,0,0
TX111246,CUST1049,2026-07-16 00:00:00,Card,Debit,1307.88,AE,CP1327,Customer 50,Business,US,Consulting,Medium,0,5455.83,2023-05-07,2026-07,1,0,0,0
TX111247,CUST1016,2026-05-03 00:00:00,P2P,Credit,1208.91,US,CP1124,Customer 17,Business,MX,Hospitality,Low,0,4364.48,2023-07-26,2026-05,0,0,0,0
TX111248,CUST1001,2026-01-05 00:00:00,Wire,Credit,1784.09,US,CP2004,Customer 2,Business,US,Logistics,Medium,0,1453.54,2020-10-15,2026-01,0,0,0,1
TX111249,CUST1133,2026-03-21 00:00:00,P2P,Debit,2836.17,SY,CP1571,Customer 134,Individual,US,Consulting,Low,0,597.53,2020-08-18,2026-03,1,1,0,0
TX111250,CUST1040,2026-06-19 00:00:00,Cash Withdrawal,Debit,624.1,US,CP1212,Customer 41,Individual,US,Consulting,High,0,1717.24,2024-07-28,2026-06,0,0,1,0
TX111251,CUST1027,2026-05-01 00:00:00,Check,Debit,813.18,US,CP1602,Customer 28,Business,SG,Construction,Medium,0,1092.06,2025-06-02,2026-05,0,0,0,0
TX111252,CUST1233,2026-03-01 00:00:00,ACH,Credit,712.66,MX,CP2465,Customer 234,Business,NG,Retail,Low,0,2705.64,2024-07-26,2026-03,1,0,0,0
TX111253,CUST1161,2026-09-03 00:00:00,Wire,Credit,466.8,AE,CP2335,Customer 162,Business,GB,Technology,Medium,0,2501.57,2021-09-24,2026-09,1,0,0,1
TX111254,CUST1144,2026-01-17 00:00:00,P2P,Debit,1241.17,US,CP1664,Customer 145,Individual,US,Retail,Low,0,7938.7,2020-11-01,2026-01,0,0,0,0
TX111255,CUST1172,2026-07-12 00:00:00,Cash Withdrawal,Debit,742.56,US,CP1755,Customer 173,Individual,AE,Education,Low,0,1896.53,2025-03-27,2026-07,0,0,1,0
TX111256,CUST1294,2026-05-05 00:00:00,Cash Deposit,Debit,812.21,GB,CP2308,Customer 295,Individual,US,Education,Medium,0,835.47,2020-04-26,2026-05,1,0,1,0
TX111257,CUST1147,2026-08-09 00:00:00,Card,Debit,469.26,US,CP1179,Customer 148,Individual,GB,Logistics,Low,0,2286.49,2021-06-15,2026-08,0,0,0,0
TX111258,CUST1166,2026-02-16 00:00:00,ACH,Debit,330.72,GB,CP2053,Customer 167,Individual,GH,Hospitality,Medium,0,20454.14,2021-04-29,2026-02,1,0,0,0
TX111259,CUST1011,2026-07-29 00:00:00,Card,Debit,390.71,IR,CP1277,Customer 12,Individual,US,Healthcare,Medium,0,5178.95,2020-09-27,2026-07,1,1,0,0
TX111260,CUST1276,2026-08-24 00:00:00,Wire,Debit,389.27,US,CP2384,Customer 277,Individual,CA,Construction,Medium,0,3013.37,2020-05-08,2026-08,0,0,0,1
TX111261,CUST1210,2026-01-16 00:00:00,Wire,Debit,490.12,US,CP1519,Customer 211,Individual,GB,Construction,Low,0,5964.21,2020-08-26,2026-01,0,0,0,1
TX111262,CUST1213,2026-04-27 00:00:00,ACH,Credit,304.91,US,CP1520,Customer 214,Individual,GB,Hospitality,Low,0,7064.17,2020-05-02,2026-04,0,0,0,0
TX111263,CUST1152,2026-06-30 00:00:00,Cash Deposit,Credit,413.06,US,CP1707,Customer 153,Individual,GH,Retail,High,0,1972.74,2023-07-21,2026-06,0,0,1,0
TX111264,CUST1005,2026-03-12 00:00:00,Wire,Debit,8067.87,AE,CP1530,Customer 6,Business,US,Retail,Low,0,3156.31,2022-05-27,2026-03,1,0,0,1
TX111265,CUST1171,2026-07-05 00:00:00,Wire,Credit,366.78,GH,CP2216,Customer 172,Individual,US,Education,Low,0,2019.62,2023-05-08,2026-07,1,0,0,1
TX111266,CUST1047,2026-05-20 00:00:00,Card,Credit,2461.43,US,CP1421,Customer 48,Individual,MX,Education,Low,0,5298.74,2020-02-06,2026-05,0,0,0,0
TX111267,CUST1200,2026-07-09 00:00:00,Cash Deposit,Debit,27423.29,RU,CP1067,Customer 201,Individual,US,Finance,Low,0,4919.55,2020-04-07,2026-07,1,1,1,0
TX111268,CUST1036,2026-07-02 00:00:00,Wire,Debit,5102.34,US,CP1095,Customer 37,Individual,NG,Technology,High,0,3162.43,2024-10-27,2026-07,0,0,0,1
TX111269,CUST1271,2026-03-05 00:00:00,Wire,Debit,2604.71,SY,CP1899,Customer 272,Individual,US,Construction,Low,0,2054.95,2020-06-08,2026-03,1,1,0,1
TX111270,CUST1226,2026-08-02 00:00:00,ACH,Debit,1015.16,MX,CP1150,Customer 227,Individual,US,Logistics,Low,0,6522.45,2021-02-21,2026-08,1,0,0,0
TX111271,CUST1130,2026-04-04 00:00:00,Wire,Credit,13229.0,US,CP1683,Customer 131,Business,GB,Construction,High,0,1360.8,2024-12-14,2026-04,0,0,0,1
TX111272,CUST1051,2026-02-02 00:00:00,ACH,Debit,1291.77,US,CP1029,Customer 52,Individual,US,Healthcare,Low,0,1142.53,2024-02-20,2026-02,0,0,0,0
TX111273,CUST1273,2026-06-11 00:00:00,Wire,Debit,1578.04,US,CP1359,Customer 274,Business,AE,Hospitality,Low,0,3260.85,2022-01-04,2026-06,0,0,0,1
TX111274,CUST1257,2026-01-27 00:00:00,ACH,Debit,239.16,SG,CP2208,Customer 258,Individual,US,Technology,Low,0,3699.59,2021-01-09,2026-01,1,0,0,0
TX111275,CUST1052,2026-03-09 00:00:00,Wire,Debit,1809.21,US,CP1802,Customer 53,Individual,US,Retail,Medium,0,2972.5,2021-09-11,2026-03,0,0,0,1
TX111276,CUST1073,2026-08-13 00:00:00,ACH,Credit,2365.9,US,CP1914,Customer 74,Individual,MX,Retail,Low,0,2013.13,2020-10-06,2026-08,0,0,0,0
TX111277,CUST1136,2026-05-07 00:00:00,Cash Deposit,Credit,222.4,SY,CP1141,Customer 137,Business,US,Finance,Low,0,1861.76,2019-10-13,2026-05,1,1,1,0
TX111278,CUST1218,2026-06-19 00:00:00,Card,Debit,1803.88,US,CP1550,Customer 219,Individual,US,Hospitality,Low,0,4058.67,2021-05-31,2026-06,0,0,0,0
TX111279,CUST1053,2026-04-13 00:00:00,P2P,Credit,2239.68,US,CP2318,Customer 54,Individual,US,Logistics,Low,0,4768.71,2023-12-29,2026-04,0,0,0,0
TX111280,CUST1291,2026-08-28 00:00:00,P2P,Credit,1968.06,IR,CP1376,Customer 292,Individual,US,Retail,Low,0,2985.68,2022-11-22,2026-08,1,1,0,0
TX111281,CUST1111,2026-01-19 00:00:00,Card,Debit,366.06,US,CP1561,Customer 112,Business,CA,Logistics,Medium,0,4366.9,2022-04-12,2026-01,0,0,0,0
TX111282,CUST1176,2026-06-11 00:00:00,Card,Credit,893.74,US,CP2017,Customer 177,Individual,CA,Student,Medium,0,2809.19,2020-10-13,2026-06,0,0,0,0
TX111283,CUST1271,2026-01-19 00:00:00,Card,Debit,5377.47,US,CP2200,Customer 272,Individual,US,Construction,Low,0,2054.95,2020-06-08,2026-01,0,0,0,0
TX111284,CUST1036,2026-03-15 00:00:00,Check,Credit,2783.32,US,CP1871,Customer 37,Individual,NG,Technology,High,0,3162.43,2024-10-27,2026-03,0,0,0,0
TX111285,CUST1292,2026-02-21 00:00:00,Cash Withdrawal,Debit,344.01,GB,CP1545,Customer 293,Individual,MX,Logistics,Low,0,4220.81,2021-11-14,2026-02,1,0,1,0
TX111286,CUST1105,2026-01-25 00:00:00,Cash Withdrawal,Debit,1819.58,US,CP2332,Customer 106,Individual,SG,Consulting,Low,0,4983.95,2020-09-03,2026-01,0,0,1,0
TX111287,CUST1141,2026-04-24 00:00:00,Card,Credit,197.0,GB,CP2013,Customer 142,Individual,US,Hospitality,High,0,2337.95,2022-06-17,2026-04,1,0,0,0
TX111288,CUST1027,2026-06-30 00:00:00,ACH,Credit,2489.46,GB,CP2421,Customer 28,Business,SG,Construction,Medium,0,1092.06,2025-06-02,2026-06,1,0,0,0
TX111289,CUST1082,2026-08-17 00:00:00,Check,Credit,5212.44,RU,CP2058,Customer 83,Individual,US,Consulting,Low,0,3865.17,2020-10-02,2026-08,1,1,0,0
TX111290,CUST1238,2026-07-08 00:00:00,Check,Credit,15037.52,US,CP1944,Customer 239,Individual,NG,Healthcare,Low,0,3934.26,2019-10-07,2026-07,0,0,0,0
TX111291,CUST1096,2026-07-10 00:00:00,Cash Withdrawal,Credit,814.9,AE,CP2440,Customer 97,Individual,GB,Healthcare,Medium,0,3929.85,2022-02-23,2026-07,1,0,1,0
TX111292,CUST1282,2026-04-11 00:00:00,Card,Debit,1296.75,US,CP1912,Customer 283,Individual,US,Hospitality,Medium,0,1704.82,2023-02-07,2026-04,0,0,0,0
TX111293,CUST1270,2026-03-18 00:00:00,P2P,Debit,1179.93,GB,CP2378,Customer 271,Individual,GH,Healthcare,Medium,0,4781.81,2020-03-23,2026-03,1,0,0,0
TX111294,CUST1159,2026-01-20 00:00:00,Cash Deposit,Credit,535.49,GH,CP1165,Customer 160,Individual,US,Logistics,Low,0,5942.26,2021-12-19,2026-01,1,0,1,0
TX111295,CUST1131,2026-07-16 00:00:00,ACH,Debit,514.14,SG,CP1968,Customer 132,Individual,US,Education,Medium,0,9648.74,2020-09-27,2026-07,1,0,0,0
TX111296,CUST1051,2026-02-25 00:00:00,Cash Withdrawal,Debit,2304.15,US,CP2337,Customer 52,Individual,US,Healthcare,Low,0,1142.53,2024-02-20,2026-02,0,0,1,0
TX111297,CUST1059,2026-07-22 00:00:00,Wire,Credit,716.87,RU,CP1948,Customer 60,Individual,CA,Technology,High,0,876.55,2020-07-05,2026-07,1,1,0,1
TX111298,CUST1274,2026-02-08 00:00:00,Cash Deposit,Credit,1196.06,NG,CP1037,Customer 275,Individual,CA,Hospitality,High,0,978.47,2022-04-09,2026-02,1,0,1,0
TX111299,CUST1250,2026-08-21 00:00:00,ACH,Credit,762.94,CA,CP1111,Customer 251,Individual,US,Consulting,Medium,0,3658.49,2019-05-12,2026-08,1,0,0,0
TX111300,CUST1006,2026-06-29 00:00:00,Cash Deposit,Credit,716.99,NG,CP2058,Customer 7,Individual,US,Hospitality,Low,0,1271.07,2020-10-15,2026-06,1,0,1,0
TX111301,CUST1152,2026-06-25 00:00:00,Check,Credit,448.5,US,CP1032,Customer 153,Individual,GH,Retail,High,0,1972.74,2023-07-21,2026-06,0,0,0,0
TX111302,CUST1296,2026-05-09 00:00:00,Card,Debit,831.31,US,CP1132,Customer 297,Business,US,Construction,Low,0,1858.09,2021-05-04,2026-05,0,0,0,0
TX111303,CUST1128,2026-06-04 00:00:00,P2P,Credit,3700.84,US,CP1270,Customer 129,Individual,GB,Consulting,Low,0,2901.19,2019-11-03,2026-06,0,0,0,0
TX111304,CUST1184,2026-05-16 00:00:00,ACH,Credit,5537.37,GB,CP2193,Customer 185,Business,US,Consulting,Low,0,3097.91,2025-01-01,2026-05,1,0,0,0
TX111305,CUST1270,2026-06-17 00:00:00,P2P,Credit,10730.14,US,CP1015,Customer 271,Individual,GH,Healthcare,Medium,0,4781.81,2020-03-23,2026-06,0,0,0,0
TX111306,CUST1030,2026-07-13 00:00:00,ACH,Debit,243.62,MX,CP1620,Customer 31,Individual,US,Technology,Medium,0,4098.88,2020-12-06,2026-07,1,0,0,0
TX111307,CUST1223,2026-01-19 00:00:00,Card,Debit,358.2,MX,CP1217,Customer 224,Individual,US,Healthcare,Low,0,2705.68,2023-07-09,2026-01,1,0,0,0
TX111308,CUST1159,2026-02-10 00:00:00,Card,Credit,3193.43,CA,CP2314,Customer 160,Individual,US,Logistics,Low,0,5942.26,2021-12-19,2026-02,1,0,0,0
TX111309,CUST1004,2026-05-29 00:00:00,Card,Credit,2485.72,SG,CP2363,Customer 5,Individual,GB,Technology,Low,0,3709.21,2023-04-28,2026-05,1,0,0,0
TX111310,CUST1203,2026-04-30 00:00:00,Cash Deposit,Debit,643.96,US,CP2299,Customer 204,Individual,US,Consulting,Low,0,7858.05,2021-12-20,2026-04,0,0,1,0
TX111311,CUST1289,2026-01-11 00:00:00,ACH,Credit,2673.49,US,CP1166,Customer 290,Business,CA,Logistics,Low,0,7459.02,2019-12-10,2026-01,0,0,0,0
TX111312,CUST1197,2026-06-01 00:00:00,Check,Debit,1412.99,US,CP1086,Customer 198,Individual,US,Finance,Medium,0,2415.07,2024-06-09,2026-06,0,0,0,0
TX111313,CUST1136,2026-06-08 00:00:00,ACH,Debit,272.7,US,CP1433,Customer 137,Business,US,Finance,Low,0,1861.76,2019-10-13,2026-06,0,0,0,0
TX111314,CUST1103,2026-01-15 00:00:00,P2P,Debit,2193.59,GH,CP1516,Customer 104,Individual,US,Education,Low,0,9373.0,2024-07-05,2026-01,1,0,0,0
TX111315,CUST1053,2026-06-16 00:00:00,ACH,Credit,1714.88,GB,CP1362,Customer 54,Individual,US,Logistics,Low,0,4768.71,2023-12-29,2026-06,1,0,0,0
TX111316,CUST1199,2026-05-06 00:00:00,ACH,Debit,1391.52,RU,CP2155,Customer 200,Individual,US,Retail,Medium,0,4013.24,2020-07-13,2026-05,1,1,0,0
TX111317,CUST1273,2026-04-05 00:00:00,P2P,Debit,1828.57,US,CP1397,Customer 274,Business,AE,Hospitality,Low,0,3260.85,2022-01-04,2026-04,0,0,0,0
TX111318,CUST1073,2026-06-09 00:00:00,P2P,Credit,230.94,US,CP1902,Customer 74,Individual,MX,Retail,Low,0,2013.13,2020-10-06,2026-06,0,0,0,0
TX111319,CUST1125,2026-02-13 00:00:00,Card,Credit,3333.96,US,CP2336,Customer 126,Individual,MX,Healthcare,Low,0,5914.85,2021-08-31,2026-02,0,0,0,0
TX111320,CUST1226,2026-06-06 00:00:00,Card,Debit,1410.45,US,CP1006,Customer 227,Individual,US,Logistics,Low,0,6522.45,2021-02-21,2026-06,0,0,0,0
TX111321,CUST1205,2026-05-09 00:00:00,Card,Credit,5390.13,NG,CP1757,Customer 206,Individual,US,Hospitality,Low,0,2869.1,2019-06-01,2026-05,1,0,0,0
TX111322,CUST1165,2026-05-17 00:00:00,P2P,Credit,1768.3,US,CP2229,Customer 166,Individual,US,Retail,Low,0,7103.79,2025-04-03,2026-05,0,0,0,0
TX111323,CUST1225,2026-02-09 00:00:00,Wire,Debit,1852.1,SY,CP2353,Customer 226,Individual,CA,Hospitality,Medium,0,1986.84,2021-06-07,2026-02,1,1,0,1
TX111324,CUST1299,2026-08-28 00:00:00,Card,Credit,617.35,CA,CP1230,Customer 300,Individual,US,Healthcare,Low,0,2079.73,2021-07-10,2026-08,1,0,0,0
TX111325,CUST1058,2026-04-06 00:00:00,P2P,Debit,367.04,US,CP1768,Customer 59,Business,US,Retail,Low,0,10170.67,2023-08-07,2026-04,0,0,0,0
TX111326,CUST1029,2026-04-27 00:00:00,ACH,Credit,1922.64,RU,CP2370,Customer 30,Individual,US,Technology,Low,0,1257.85,2020-12-05,2026-04,1,1,0,0
TX111327,CUST1295,2026-06-26 00:00:00,Wire,Debit,491.88,US,CP2222,Customer 296,Business,US,Technology,Low,0,2093.81,2023-07-23,2026-06,0,0,0,1
TX111328,CUST1071,2026-01-13 00:00:00,ACH,Debit,2003.11,US,CP1246,Customer 72,Individual,US,Finance,Low,0,5769.07,2019-02-26,2026-01,0,0,0,0
TX111329,CUST1168,2026-01-09 00:00:00,Wire,Debit,1151.08,US,CP2200,Customer 169,Individual,US,Consulting,Low,0,3559.68,2023-08-27,2026-01,0,0,0,1
TX111330,CUST1256,2026-07-28 00:00:00,Check,Credit,141.33,US,CP1753,Customer 257,Individual,SG,Consulting,Low,0,2329.21,2023-08-12,2026-07,0,0,0,0
TX111331,CUST1017,2026-08-22 00:00:00,Wire,Credit,1982.54,IR,CP1655,Customer 18,Individual,US,Student,Low,0,6463.27,2021-11-15,2026-08,1,1,0,1
TX111332,CUST1197,2026-09-06 00:00:00,Card,Credit,3347.87,US,CP2034,Customer 198,Individual,US,Finance,Medium,0,2415.07,2024-06-09,2026-09,0,0,0,0
TX111333,CUST1161,2026-08-10 00:00:00,Cash Withdrawal,Debit,547.45,US,CP1635,Customer 162,Business,GB,Technology,Medium,0,2501.57,2021-09-24,2026-08,0,0,1,0
TX111334,CUST1180,2026-06-30 00:00:00,ACH,Debit,462.53,SY,CP2262,Customer 181,Business,US,Student,Low,0,5062.12,2024-10-06,2026-06,1,1,0,0
TX111335,CUST1005,2026-04-02 00:00:00,Cash Deposit,Credit,1664.83,NG,CP2345,Customer 6,Business,US,Retail,Low,0,3156.31,2022-05-27,2026-04,1,0,1,0
TX111336,CUST1197,2026-04-09 00:00:00,Cash Withdrawal,Debit,768.14,MX,CP1109,Customer 198,Individual,US,Finance,Medium,0,2415.07,2024-06-09,2026-04,1,0,1,0
TX111337,CUST1293,2026-07-25 00:00:00,Check,Credit,1208.5,GB,CP2353,Customer 294,Individual,US,Consulting,Low,0,7339.11,2022-08-26,2026-07,1,0,0,0
TX111338,CUST1244,2026-03-23 00:00:00,Cash Deposit,Debit,345.97,CA,CP2272,Customer 245,Individual,GB,Finance,High,0,6828.62,2024-06-26,2026-03,1,0,1,0
TX111339,CUST1199,2026-07-24 00:00:00,P2P,Credit,715.79,US,CP1157,Customer 200,Individual,US,Retail,Medium,0,4013.24,2020-07-13,2026-07,0,0,0,0
TX111340,CUST1036,2026-04-29 00:00:00,Card,Debit,855.6,US,CP2376,Customer 37,Individual,NG,Technology,High,0,3162.43,2024-10-27,2026-04,0,0,0,0
TX111341,CUST1113,2026-06-27 00:00:00,Check,Credit,818.36,US,CP2482,Customer 114,Business,US,Construction,Low,0,2498.21,2022-02-24,2026-06,0,0,0,0
TX111342,CUST1097,2026-02-07 00:00:00,Wire,Debit,5106.7,US,CP1225,Customer 98,Individual,US,Technology,Low,0,10521.07,2024-10-17,2026-02,0,0,0,1
TX111343,CUST1239,2026-04-15 00:00:00,Card,Debit,567.27,NG,CP2406,Customer 240,Business,US,Hospitality,Low,0,10199.31,2021-04-24,2026-04,1,0,0,0
TX111344,CUST1188,2026-09-04 00:00:00,Wire,Debit,231.09,US,CP2357,Customer 189,Individual,MX,Healthcare,Low,0,7821.06,2022-08-31,2026-09,0,0,0,1
TX111345,CUST1238,2026-04-01 00:00:00,ACH,Credit,371.18,SG,CP1377,Customer 239,Individual,NG,Healthcare,Low,0,3934.26,2019-10-07,2026-04,1,0,0,0
TX111346,CUST1111,2026-06-07 00:00:00,Cash Deposit,Credit,492.36,US,CP1592,Customer 112,Business,CA,Logistics,Medium,0,4366.9,2022-04-12,2026-06,0,0,1,0
TX111347,CUST1210,2026-02-20 00:00:00,Card,Debit,2026.71,US,CP1730,Customer 211,Individual,GB,Construction,Low,0,5964.21,2020-08-26,2026-02,0,0,0,0
TX111348,CUST1110,2026-05-09 00:00:00,Cash Withdrawal,Credit,5353.93,US,CP1435,Customer 111,Individual,GB,Technology,Low,0,4399.06,2021-01-05,2026-05,0,0,1,0
